task_id,snapshot_time,holder_address,token_address,balance,percentage,rank_position,value_usd
NYAN_holder,2025-08-25 21:21:03.485708,2XpPvSMuK7o5qkGrVHoG479wbBtqVxgjBeReZvji9qvJ,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,23239897.0110127,2.3240472246885844,32,0.0
NYAN_holder,2025-08-25 21:21:03.485708,2XpPvSMuK7o5qkGrVHoG479wbBtqVxgjBeReZvji9qvJ,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,23239897.0110127,2.3240472246885844,33,0.0
NYAN_holder,2025-08-25 21:21:03.485708,2XpPvSMuK7o5qkGrVHoG479wbBtqVxgjBeReZvji9qvJ,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,23239897.0110127,2.3240472246885844,34,0.0
NYAN_holder,2025-08-25 21:21:03.485708,2XpPvSMuK7o5qkGrVHoG479wbBtqVxgjBeReZvji9qvJ,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,23239897.0110127,2.3240472246885844,35,0.0
NYAN_holder,2025-08-25 21:21:03.485708,2XpPvSMuK7o5qkGrVHoG479wbBtqVxgjBeReZvji9qvJ,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,23239897.0110127,2.3240472246885844,36,0.0
NYAN_holder,2025-08-25 21:21:03.485708,2XpPvSMuK7o5qkGrVHoG479wbBtqVxgjBeReZvji9qvJ,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,23239897.0110127,2.3240472246885844,37,0.0
NYAN_holder,2025-08-25 21:21:03.485708,2XpPvSMuK7o5qkGrVHoG479wbBtqVxgjBeReZvji9qvJ,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,23239897.0110127,2.3240472246885844,38,0.0
NYAN_holder,2025-08-25 21:21:03.485708,2XpPvSMuK7o5qkGrVHoG479wbBtqVxgjBeReZvji9qvJ,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,23239897.0110127,2.3240472246885844,39,0.0
NYAN_holder,2025-08-25 21:21:03.485708,7Z5VhcNSpMpaTVqRg8QTkySw6syfcTehTx8CqRPvf9bg,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,23000000.0,2.3000569297922233,40,0.0
NYAN_holder,2025-08-25 21:21:03.485708,7Z5VhcNSpMpaTVqRg8QTkySw6syfcTehTx8CqRPvf9bg,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,23000000.0,2.3000569297922233,41,0.0
NYAN_holder,2025-08-25 21:21:03.485708,7Z5VhcNSpMpaTVqRg8QTkySw6syfcTehTx8CqRPvf9bg,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,23000000.0,2.3000569297922233,42,0.0
NYAN_holder,2025-08-25 21:21:03.485708,7Z5VhcNSpMpaTVqRg8QTkySw6syfcTehTx8CqRPvf9bg,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,23000000.0,2.3000569297922233,43,0.0
NYAN_holder,2025-08-25 21:21:03.485708,7Z5VhcNSpMpaTVqRg8QTkySw6syfcTehTx8CqRPvf9bg,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,23000000.0,2.3000569297922233,44,0.0
NYAN_holder,2025-08-25 21:21:03.485708,7Z5VhcNSpMpaTVqRg8QTkySw6syfcTehTx8CqRPvf9bg,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,23000000.0,2.3000569297922233,45,0.0
NYAN_holder,2025-08-25 21:21:03.485708,7Z5VhcNSpMpaTVqRg8QTkySw6syfcTehTx8CqRPvf9bg,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,23000000.0,2.3000569297922233,46,0.0
NYAN_holder,2025-08-25 21:21:03.485708,7Z5VhcNSpMpaTVqRg8QTkySw6syfcTehTx8CqRPvf9bg,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,23000000.0,2.3000569297922233,47,0.0
NYAN_holder,2025-08-25 21:21:03.485708,7Z5VhcNSpMpaTVqRg8QTkySw6syfcTehTx8CqRPvf9bg,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,23000000.0,2.3000569297922233,48,0.0
NYAN_holder,2025-08-25 21:21:03.485708,7Z5VhcNSpMpaTVqRg8QTkySw6syfcTehTx8CqRPvf9bg,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,23000000.0,2.3000569297922233,49,0.0
NYAN_holder,2025-08-25 21:21:03.485708,ABPR5udjnim4pjdw1kp86GGiYb4JbqdybvccXRiDYxPY,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,21178176.2166847,2.1178700420672403,50,0.0
NYAN_holder,2025-08-25 21:21:03.485708,ABPR5udjnim4pjdw1kp86GGiYb4JbqdybvccXRiDYxPY,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,21178176.2166847,2.1178700420672403,51,0.0
NYAN_holder,2025-08-25 21:21:03.485708,ABPR5udjnim4pjdw1kp86GGiYb4JbqdybvccXRiDYxPY,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,21178176.2166847,2.1178700420672403,52,0.0
NYAN_holder,2025-08-25 21:21:03.485708,ABPR5udjnim4pjdw1kp86GGiYb4JbqdybvccXRiDYxPY,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,21178176.2166847,2.1178700420672403,53,0.0
NYAN_holder,2025-08-25 21:21:03.485708,ABPR5udjnim4pjdw1kp86GGiYb4JbqdybvccXRiDYxPY,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,21178176.2166847,2.1178700420672403,54,0.0
NYAN_holder,2025-08-25 21:21:03.485708,ABPR5udjnim4pjdw1kp86GGiYb4JbqdybvccXRiDYxPY,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,21178176.2166847,2.1178700420672403,55,0.0
NYAN_holder,2025-08-25 21:21:03.485708,ABPR5udjnim4pjdw1kp86GGiYb4JbqdybvccXRiDYxPY,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,21178176.2166847,2.1178700420672403,56,0.0
NYAN_holder,2025-08-25 21:21:03.485708,ABPR5udjnim4pjdw1kp86GGiYb4JbqdybvccXRiDYxPY,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,21178176.2166847,2.1178700420672403,57,0.0
NYAN_holder,2025-08-25 21:21:03.485708,ABPR5udjnim4pjdw1kp86GGiYb4JbqdybvccXRiDYxPY,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,21178176.2166847,2.1178700420672403,58,0.0
NYAN_holder,2025-08-25 21:21:03.485708,ABPR5udjnim4pjdw1kp86GGiYb4JbqdybvccXRiDYxPY,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,21178176.2166847,2.1178700420672403,59,0.0
NYAN_holder,2025-08-25 21:21:03.485708,64U9MukooWV5ziNXx2PCmZNmktBzQoKXnKsDBLvgCQ5g,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,20000000.0,2.0000495041671504,60,0.0
NYAN_holder,2025-08-25 21:21:03.485708,64U9MukooWV5ziNXx2PCmZNmktBzQoKXnKsDBLvgCQ5g,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,20000000.0,2.0000495041671504,61,0.0
NYAN_holder,2025-08-25 21:21:03.485708,64U9MukooWV5ziNXx2PCmZNmktBzQoKXnKsDBLvgCQ5g,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,20000000.0,2.0000495041671504,62,0.0
NYAN_holder,2025-08-25 21:21:03.485708,64U9MukooWV5ziNXx2PCmZNmktBzQoKXnKsDBLvgCQ5g,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,20000000.0,2.0000495041671504,63,0.0
NYAN_holder,2025-08-25 21:21:03.485708,64U9MukooWV5ziNXx2PCmZNmktBzQoKXnKsDBLvgCQ5g,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,20000000.0,2.0000495041671504,64,0.0
NYAN_holder,2025-08-25 21:21:03.485708,64U9MukooWV5ziNXx2PCmZNmktBzQoKXnKsDBLvgCQ5g,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,20000000.0,2.0000495041671504,65,0.0
NYAN_holder,2025-08-25 21:21:03.485708,64U9MukooWV5ziNXx2PCmZNmktBzQoKXnKsDBLvgCQ5g,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,20000000.0,2.0000495041671504,66,0.0
NYAN_holder,2025-08-25 21:21:03.485708,64U9MukooWV5ziNXx2PCmZNmktBzQoKXnKsDBLvgCQ5g,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,20000000.0,2.0000495041671504,67,0.0
NYAN_holder,2025-08-25 21:21:03.485708,64U9MukooWV5ziNXx2PCmZNmktBzQoKXnKsDBLvgCQ5g,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,20000000.0,2.0000495041671504,68,0.0
NYAN_holder,2025-08-25 21:21:03.485708,64U9MukooWV5ziNXx2PCmZNmktBzQoKXnKsDBLvgCQ5g,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,20000000.0,2.0000495041671504,69,0.0
NYAN_holder,2025-08-25 21:21:03.485708,DiiPgS3RGknBDZU9B88xARjb3nJXg8tVuvMH1gT6y23P,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,18800000.0,1.8800465339171213,70,0.0
NYAN_holder,2025-08-25 21:21:03.485708,DiiPgS3RGknBDZU9B88xARjb3nJXg8tVuvMH1gT6y23P,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,18800000.0,1.8800465339171213,71,0.0
NYAN_holder,2025-08-25 21:21:03.485708,DiiPgS3RGknBDZU9B88xARjb3nJXg8tVuvMH1gT6y23P,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,18800000.0,1.8800465339171213,72,0.0
NYAN_holder,2025-08-25 21:21:03.485708,DiiPgS3RGknBDZU9B88xARjb3nJXg8tVuvMH1gT6y23P,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,18800000.0,1.8800465339171213,73,0.0
NYAN_holder,2025-08-25 21:21:03.485708,DiiPgS3RGknBDZU9B88xARjb3nJXg8tVuvMH1gT6y23P,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,18800000.0,1.8800465339171213,74,0.0
NYAN_holder,2025-08-25 21:21:03.485708,DiiPgS3RGknBDZU9B88xARjb3nJXg8tVuvMH1gT6y23P,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,18800000.0,1.8800465339171213,75,0.0
NYAN_holder,2025-08-25 21:21:03.485708,DiiPgS3RGknBDZU9B88xARjb3nJXg8tVuvMH1gT6y23P,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,18800000.0,1.8800465339171213,76,0.0
NYAN_holder,2025-08-25 21:21:03.485708,DiiPgS3RGknBDZU9B88xARjb3nJXg8tVuvMH1gT6y23P,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,18800000.0,1.8800465339171213,77,0.0
NYAN_holder,2025-08-25 21:21:03.485708,DiiPgS3RGknBDZU9B88xARjb3nJXg8tVuvMH1gT6y23P,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,18800000.0,1.8800465339171213,78,0.0
NYAN_holder,2025-08-25 21:21:03.485708,DiiPgS3RGknBDZU9B88xARjb3nJXg8tVuvMH1gT6y23P,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,18800000.0,1.8800465339171213,79,0.0
NYAN_holder,2025-08-25 21:21:03.485708,H34m3UmZfcWNr7RPfoECAnpxqa5fEJM5P3XNooV9aqTv,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,13305718.8626975,1.3306048206962855,80,0.0
NYAN_holder,2025-08-25 21:21:03.485708,H34m3UmZfcWNr7RPfoECAnpxqa5fEJM5P3XNooV9aqTv,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,13305718.8626975,1.3306048206962855,81,0.0
NYAN_holder,2025-08-25 21:21:03.485708,H34m3UmZfcWNr7RPfoECAnpxqa5fEJM5P3XNooV9aqTv,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,13305718.8626975,1.3306048206962855,82,0.0
NYAN_holder,2025-08-25 21:21:03.485708,H34m3UmZfcWNr7RPfoECAnpxqa5fEJM5P3XNooV9aqTv,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,13305718.8626975,1.3306048206962855,83,0.0
NYAN_holder,2025-08-25 21:21:03.485708,H34m3UmZfcWNr7RPfoECAnpxqa5fEJM5P3XNooV9aqTv,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,13305718.8626975,1.3306048206962855,84,0.0
NYAN_holder,2025-08-25 21:21:03.485708,H34m3UmZfcWNr7RPfoECAnpxqa5fEJM5P3XNooV9aqTv,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,13305718.8626975,1.3306048206962855,85,0.0
NYAN_holder,2025-08-25 21:21:03.485708,H34m3UmZfcWNr7RPfoECAnpxqa5fEJM5P3XNooV9aqTv,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,13305718.8626975,1.3306048206962855,86,0.0
NYAN_holder,2025-08-25 21:21:03.485708,H34m3UmZfcWNr7RPfoECAnpxqa5fEJM5P3XNooV9aqTv,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,13305718.8626975,1.3306048206962855,87,0.0
NYAN_holder,2025-08-25 21:21:03.485708,H34m3UmZfcWNr7RPfoECAnpxqa5fEJM5P3XNooV9aqTv,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,13305718.8626975,1.3306048206962855,88,0.0
NYAN_holder,2025-08-25 21:21:03.485708,H34m3UmZfcWNr7RPfoECAnpxqa5fEJM5P3XNooV9aqTv,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,13305718.8626975,1.3306048206962855,89,0.0
NYAN_holder,2025-08-25 21:21:03.485708,EiZ1qdvcGGLscA4sYCviDKg461hfSMRhLkuwvMrHtiaM,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,12605752.4588721,1.2606064477510517,90,0.0
NYAN_holder,2025-08-25 21:21:03.485708,EiZ1qdvcGGLscA4sYCviDKg461hfSMRhLkuwvMrHtiaM,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,12605752.4588721,1.2606064477510517,91,0.0
NYAN_holder,2025-08-25 21:21:03.485708,EiZ1qdvcGGLscA4sYCviDKg461hfSMRhLkuwvMrHtiaM,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,12605752.4588721,1.2606064477510517,92,0.0
NYAN_holder,2025-08-25 21:21:03.485708,EiZ1qdvcGGLscA4sYCviDKg461hfSMRhLkuwvMrHtiaM,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,12605752.4588721,1.2606064477510517,93,0.0
NYAN_holder,2025-08-25 21:21:03.485708,EiZ1qdvcGGLscA4sYCviDKg461hfSMRhLkuwvMrHtiaM,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,12605752.4588721,1.2606064477510517,94,0.0
NYAN_holder,2025-08-25 21:21:03.485708,EiZ1qdvcGGLscA4sYCviDKg461hfSMRhLkuwvMrHtiaM,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,12605752.4588721,1.2606064477510517,95,0.0
NYAN_holder,2025-08-25 21:21:03.485708,EiZ1qdvcGGLscA4sYCviDKg461hfSMRhLkuwvMrHtiaM,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,12605752.4588721,1.2606064477510517,96,0.0
NYAN_holder,2025-08-25 21:21:03.485708,EiZ1qdvcGGLscA4sYCviDKg461hfSMRhLkuwvMrHtiaM,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,12605752.4588721,1.2606064477510517,97,0.0
NYAN_holder,2025-08-25 21:21:03.485708,EiZ1qdvcGGLscA4sYCviDKg461hfSMRhLkuwvMrHtiaM,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,12605752.4588721,1.2606064477510517,98,0.0
NYAN_holder,2025-08-25 21:21:03.485708,EiZ1qdvcGGLscA4sYCviDKg461hfSMRhLkuwvMrHtiaM,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,12605752.4588721,1.2606064477510517,99,0.0
NYAN_holder,2025-08-25 21:21:03.485708,5XVKfruE4Zzeoz3aqBQfFMb5aSscY5nSyc6VwtQwNiid,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,12024826.7035623,1.2025124343077807,100,0.0
NYAN_holder,2025-08-25 21:21:03.485708,5XVKfruE4Zzeoz3aqBQfFMb5aSscY5nSyc6VwtQwNiid,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,12024826.7035623,1.2025124343077807,101,0.0
NYAN_holder,2025-08-25 21:21:03.485708,5XVKfruE4Zzeoz3aqBQfFMb5aSscY5nSyc6VwtQwNiid,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,12024826.7035623,1.2025124343077807,102,0.0
NYAN_holder,2025-08-25 21:21:03.485708,5XVKfruE4Zzeoz3aqBQfFMb5aSscY5nSyc6VwtQwNiid,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,12024826.7035623,1.2025124343077807,103,0.0
NYAN_holder,2025-08-25 21:21:03.485708,5XVKfruE4Zzeoz3aqBQfFMb5aSscY5nSyc6VwtQwNiid,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,12024826.7035623,1.2025124343077807,104,0.0
NYAN_holder,2025-08-25 21:21:03.485708,5XVKfruE4Zzeoz3aqBQfFMb5aSscY5nSyc6VwtQwNiid,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,12024826.7035623,1.2025124343077807,105,0.0
NYAN_holder,2025-08-25 21:21:03.485708,5XVKfruE4Zzeoz3aqBQfFMb5aSscY5nSyc6VwtQwNiid,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,12024826.7035623,1.2025124343077807,106,0.0
NYAN_holder,2025-08-25 21:21:03.485708,5XVKfruE4Zzeoz3aqBQfFMb5aSscY5nSyc6VwtQwNiid,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,12024826.7035623,1.2025124343077807,107,0.0
NYAN_holder,2025-08-25 21:21:03.485708,5XVKfruE4Zzeoz3aqBQfFMb5aSscY5nSyc6VwtQwNiid,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,12024826.7035623,1.2025124343077807,108,0.0
NYAN_holder,2025-08-25 21:21:03.485708,5XVKfruE4Zzeoz3aqBQfFMb5aSscY5nSyc6VwtQwNiid,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,12024826.7035623,1.2025124343077807,109,0.0
NYAN_holder,2025-08-25 21:21:03.485708,8Nty9vLxN3ZtT4DQjJ5uFrKtvan28rySiGVJ5dPzu81u,CMx7yon2cLzHcXqgHsKJhuU3MmME6noWLQk2rAycBAGS,11999999.9957553,1.2000297020758053,110,0.0
